Host	ra	dec        ID    period V-I  sigma  I  sigma  metal-8.69  HST
------------------------------------------------------------------------------
LMC 74.545000 33.548690 OGL-0512 39.36  1.13  0.03 11.97 0.08 -0.29 HST
LMC 74.636583 33.555040 OGL-0528 35.73  1.02  0.06 12.12 0.08 -0.29 HST
LMC 74.696292 33.547150 OGL-0545 15.81  1.06  0.05 13.31 0.08 -0.29 HST
LMC 74.921417 33.558400 OGL-0590 31.77  1.09  0.03 12.36 0.08 -0.29 HST
LMC 74.937833 33.550410 OGL-0594 6.730  0.93  0.02 14.33 0.07 -0.29 HST
LMC 75.201500 33.560080 OGL-0648 13.61  1.06  0.01 13.65 0.07 -0.29 HST
LMC 75.353917 33.556620 OGL-0683 14.66  1.10  0.01 13.32 0.07 -0.29 HST
LMC 75.477375 33.555800 OGL-0712 20.70  0.91  0.03 12.85 0.07 -0.29 HST
LMC 75.503958 33.555130 OGL-0716 12.16  1.06  0.02 13.88 0.07 -0.29 HST
LMC 75.542667 33.556130 OGL-0727 14.49  0.98  0.01 13.21 0.07 -0.29 HST
LMC 75.629333 33.552370 OGL-0757 8.395  0.94  0.02 14.19 0.07 -0.29 HST
LMC 75.714750 33.559990 OGL-0770 10.84  0.94  0.02 13.74 0.07 -0.29 HST
LMC 75.787750 33.553940 OGL-0787 17.50  1.06  0.01 13.17 0.07 -0.29 HST
LMC 75.848542 33.548780 OGL-0798 10.69  1.03  0.01 13.84 0.07 -0.29 HST
LMC 75.854417 33.555970 OGL-0800 12.62  0.96  0.02 13.57 0.07 -0.29 HST
LMC 75.908167 33.549710 OGL-0812 12.19  0.98  0.01 13.68 0.07 -0.29 HST
LMC 75.942333 33.550320 OGL-0819 22.28  1.15  0.02 13 0.07 -0.29 HST
LMC 75.956250 33.547490 OGL-0821 25.76  1.06  0.01 12.70 0.07 -0.29 HST
LMC 75.988583 33.555990 OGL-0831 9.705  0.93  0.02 13.81 0.07 -0.29 HST
LMC 76.064458 33.559300 OGL-0844 17.18  0.96  0.02 13.00 0.07 -0.29 HST
LMC 76.087833 33.558920 OGL-0848 15.96  0.92  0.02 13.33 0.07 -0.29 HST
LMC 76.316875 33.548850 OGL-0888 9.354  0.93  0.01 13.95 0.07 -0.29 HST
LMC 76.424875 33.551420 OGL-0915 7.379  0.91  0.02 14.21 0.07 -0.29 HST
LMC 76.504708 33.547810 OGL-0936 8.318  0.94  0.02 14.09 0.07 -0.29 HST
LMC 76.570375 33.549600 OGL-0949 12.91  0.97  0.02 13.54 0.07 -0.29 HST
LMC 76.699875 33.554980 OGL-0966 47.42  1.08  0.03 11.84 0.08 -0.29 HST
LMC 76.720250 33.555360 OGL-0969 12.71  1.04  0.02 13.68 0.07 -0.29 HST
LMC 76.720708 33.554130 OGL-0970 17.46  1.12  0.02 13.24 0.07 -0.29 HST
LMC 76.742833 33.560930 OGL-0975 12.62  1.01  0.02 13.61 0.07 -0.29 HST
LMC 76.748792 33.557870 OGL-0978 10.52  1.04  0.01 13.81 0.07 -0.29 HST
LMC 76.782542 17.283580 OGL-0986 31.05  1.07  0.02 12.39 0.07 -0.29 HST
LMC 76.816583 17.284750 OGL-0992 52.84  1.01  0.02 11.29 0.07 -0.29 HST
LMC 76.840375 17.277870 OGL-1001 14.45  1.02  0.01 13.44 0.07 -0.29 HST
LMC 76.925542 17.282040 OGL-1031 18.45  1.11  0.01 13.34 0.07 -0.29 HST
LMC 77.076125 17.270160 OGL-1058 30.34  1.11  0.02 12.45 0.07 -0.29 HST
LMC 77.183292 17.263540 OGL-1080 18.62  1.07  0.02 13.06 0.07 -0.29 HST
LMC 77.316417 17.289960 OGL-1109 11.86  0.93  0.01 13.59 0.07 -0.29 HST
LMC 77.326458 17.263490 OGL-1112 7.925  0.81  0.01 13.91 0.07 -0.29 HST
LMC 78.580750 17.264670 OGL-1313 6.823  0.85  0.02 14.27 0.07 -0.29 HST
LMC 78.857208 17.287510 OGL-1374 6.887  0.95  0.02 14.43 0.07 -0.29 HST
LMC 78.909875 17.259040 OGL-1389 7.278  0.83  0.02 14.14 0.07 -0.29 HST
LMC 78.991833 17.284170 OGL-1411 7.889     1  0.01 14.32 0.07 -0.29 HST
LMC 79.000917 17.260120 OGL-1417 8.670  0.92  0.01 13.95 0.07 -0.29 HST
LMC 79.016000 17.268540 OGL-1424 6.761  1.04  0.02 14.62 0.07 -0.29 HST
LMC 79.041083 17.279050 OGL-1431 10.23  0.99  0.01 13.83 0.07 -0.29 HST
LMC 79.228708 17.275420 OGL-1463 7.516  0.93  0.02 14.17 0.07 -0.29 HST
LMC 79.244417 17.287440 OGL-1466 6.152  0.97  0.02 14.60 0.07 -0.29 HST
LMC 79.353083 17.278350 OGL-1490 8.166  0.81  0.02 13.87 0.07 -0.29 HST
LMC 79.515792 17.287400 OGL-1526 6.730  0.86  0.02 14.28 0.07 -0.29 HST
LMC 79.592125 17.275040 OGL-1539 13.49  1.02  0.02 13.62 0.07 -0.29 HST
LMC 79.811667 17.284100 OGL-1578 13.27  0.95  0.02 13.37 0.07 -0.29 HST
LMC 79.865750 17.281290 OGL-1587 21.58  1.19  0.01 12.96 0.07 -0.29 HST
LMC 79.999708 17.282060 OGL-1616 15.52  1.20  0.02 13.69 0.07 -0.29 HST
LMC 80.095833 17.274140 OGL-1637 31.92  1.09  0.03 12.25 0.08 -0.29 HST
LMC 80.119292 17.259050 OGL-1641 13.93  0.91  0.01 13.28 0.07 -0.29 HST
LMC 80.155792 17.275830 OGL-1647 8.690  0.88  0.02 13.95 0.08 -0.29 HST
LMC 80.301958 17.256600 OGL-1677 23.55  1.00  0.02 12.72 0.08 -0.29 HST
LMC 81.056042 17.258790 OGL-1862 13.12  1.11  0.02 13.76 0.07 -0.29 HST
LMC 81.370042 17.258520 OGL-1939 6.053  0.91  0.03 14.58 0.08 -0.29 HST
LMC 81.372000 17.286650 OGL-1941 6.792  1.10  0.02 14.53 0.07 -0.29 HST
LMC 81.381000 17.270890 OGL-1945 7.674  1.33  0.03 14.83 0.08 -0.29 HST
LMC 81.594042 17.269870 OGL-1994 7.745  0.83  0.02 13.95 0.07 -0.29 HST
LMC 81.708292 17.289190 OGL-2012 7.447  0.93  0.01 14.14 0.07 -0.29 HST
LMC 81.732917 17.269720 OGL-2019 28.05  1.03  0.02 12.58 0.07 -0.29 HST
LMC 81.845667 17.287620 OGL-2043 7.362  0.93  0.02 14.32 0.07 -0.29 HST

M31 10.918080 41.185640 M31_ceph 55.94  2.08  0.10 18.76 0.10 -0.12 HST
M31 11.007860 41.502020 M31_ceph 22.20  1.31  0.09 18.99 0.10 0.03 HST
M31 11.023990 41.348550 M31_ceph 17.60  1.67  0.18 19.68 0.12 -0.07 HST
M31 11.053330 41.306850 M31_ceph 10.63  1.68  0.41 20.49 0.19 -0.13 HST
M31 11.091040 41.372330 M31_ceph 13.16  1.33  0.25 19.71 0.14 -0.11 HST
M31 11.129050 41.613350 M31_ceph 12.35  1.22  0.18 19.62 0.12 -0.01 HST
M31 11.235340 41.472880 M31_ceph 21.82  1.61  0.16 19.42 0.11 -0.16 HST
M31 11.263420 41.600550 M31_ceph 20.20  1.49  0.14 19.36 0.11 -0.10 HST
M31 11.276460 41.694870 M31_ceph 10.06  0.84  0.21 19.68 0.14 -0.07 HST
M31 11.350990 41.735140 M31_ceph 20.23  1.34  0.11 19.21 0.10 -0.10 HST
M31 11.354580 41.708840 M31_ceph 16.56  1.58  0.15 19.87 0.12 -0.12 HST
M31 11.393350 41.937350 M31_ceph 15.38  1.36  0.14 19.79 0.12 -0.11 HST
M31 11.455390 41.864430 M31_ceph 16.09  1.22  0.12 19.41 0.11 -0.13 HST
M31 10.904700 41.242020 M31_ceph 15.91  1.43  0.14 19.61 0.12 -0.06 HST
M31 10.905690 41.238080 M31_ceph 28.80  1.97  0.15 19.42 0.11 -0.06 HST
M31 10.925320 41.248990 M31_ceph 15.25  1.62  0.16 19.89 0.12 -0.07 HST
M31 10.929130 41.247580 M31_ceph 43.43  1.50  0.09 18.24 0.10 -0.07 HST
M31 11.016760 41.231550 M31_ceph 13.53  1.45  0.23 19.83 0.14 -0.17 HST
M31 11.091680 41.355000 M31_ceph 10.30  1.30  0.20 20.13 0.14 -0.13 HST
M31 11.099760 41.353370 M31_ceph 35.90  1.77  0.13 18.93 0.11 -0.14 HST
M31 11.131420 41.632150 M31_ceph 13.27  1.57  0.16 19.81 0.12 -0.01 HST
M31 11.258480 41.565750 M31_ceph 14.59  1.39  0.16 19.75 0.12 -0.12 HST
M31 11.253450 41.572830 M31_ceph 6.841  1.01  0.33 20.58 0.17 -0.11 HST
M31 11.326230 41.650560 M31_ceph 12.56  1.60  0.23 20.30 0.14 -0.12 HST
M31 11.368480 41.659560 M31_ceph 10.59  1.45  0.34 20.38 0.17 -0.15 HST
M31 11.410230 41.903690 M31_ceph 10.96  1.65  0.47 20.55 0.20 -0.11 HST
M31 11.415490 41.910510 M31_ceph 11.16  1.02  0.19 19.78 0.13 -0.11 HST
M31 11.171470 41.407250 M31_ceph 10.35  1.51  0.18 19.99 0.13 -0.16 HST
M31 11.169800 41.399490 M31_ceph 10.85  1.37  0.18 20.07 0.13 -0.16 HST
M31 11.407760 41.808950 M31_ceph 12.99  2.03  0.34 20.34 0.16 -0.12 HST
M31 11.415440 41.808260 M31_ceph 13.18  1.52  0.20 19.87 0.12 -0.12 HST
M31 11.021990 41.234540 M31_ceph 10.29  1.19  0.23 20.01 0.15 -0.17 HST
M31 11.138370 41.626080 M31_ceph 10.64  1.13  0.13 19.57 0.13 -0.01 HST
M31 11.064140 41.569270 M31_ceph 76.56  2.18  0.08 17.85 0.11 0.02 HST
M31 11.040130 41.310350 M31_ceph 14.93  1.83  0.13 20.11 0.10 -0.12 HST
M31 11.037980 41.303500 M31_ceph 9.372  1.13  0.15 20.14 0.11 -0.12 HST
M31 11.090820 41.322040 M31_ceph 13.67  1.30  0.09 19.53 0.09 -0.15 HST
M31 11.092560 41.321360 M31_ceph 10.96  0.97  0.09 19.63 0.09 -0.16 HST
M31 11.131730 41.413540 M31_ceph 12.78  1.40  0.10 19.70 0.10 -0.12 HST
M31 11.207110 41.445670 M31_ceph 4.133  0.93  0.33 21.55 0.22 -0.16 HST
M31 11.245110 41.509150 M31_ceph 5.751  0.99  0.16 20.67 0.17 -0.14 HST
M31 11.209330 41.452670 M31_ceph 15.51  1.83  0.12 19.75 0.16 -0.15 HST
M31 11.377410 41.657700 M31_ceph 15.58  1.07  0.07 19.41 0.15 -0.16 HST
M31 11.345990 41.845880 M31_ceph 16.46  1.35  0.08 19.50 0.15 -0.09 HST
M31 11.021030 41.316180 M31_ceph 19.57  1.57  0.08 19.30 0.15 -0.10 HST
M31 11.135810 41.406090 M31_ceph 19.78  2.27  0.17 19.94 0.17 -0.13 HST
M31 11.367120 41.837380 M31_ceph 24.20  1.84  0.10 19.46 0.16 -0.09 HST
M31 11.195100 41.446510 M31_ceph 25.58  2.02  0.10 19.40 0.16 -0.15 HST
M31 11.099830 41.353390 M31_ceph 36.13  1.69  0.06 18.78 0.15 -0.14 HST
M31 11.295630 41.604120 M31_ceph 48.46  2.47  0.14 19.44 0.16 -0.13 HST
M31 11.332070 41.650610 M31_ceph 25.59  2.16  0.13 19.60 0.16 -0.13 HST
